Residual_Power,Application_Type,Min_Security_Level,Max_Stack_Usage,Max_ROM,Min_Throughput,Algorithm
62.561500690351814,X,High,449.57824656148676,26.90029727873336,918.2720573778604,ISAP
67.47024754837487,X,High,483.1947954675065,26.99236252991082,993.6609382349737,ISAP
68.54110678499426,X,High,467.3222589210183,27.803507100155866,969.4807163977389,ISAP
69.50070701195973,X,High,426.4979480988078,21.518459227281635,999.3257867049655,ISAP
66.48269705118574,X,High,464.59189353009367,23.379473311725725,973.623488569925,ISAP
63.47357508238707,X,High,496.7921656770455,26.55716655633994,978.9767626902668,ISAP
69.4576818309876,X,High,475.39856273137696,28.82969841458586,936.5039856835347,ISAP
69.69915857821884,X,High,485.77916779724615,29.912144418957325,939.6910591542294,ISAP
63.31318456740915,X,High,462.194609268656,21.72439147609837,945.709721507043,ISAP
61.39912392623405,X,High,485.0696223467673,20.858772856811054,975.670359674766,ISAP
65.31618873272423,X,High,404.0065116568352,24.247003024323423,904.1495662206738,ISAP
66.22008625060809,X,High,476.88395742744177,29.50190040589073,915.562737932515,ISAP
67.80184392276705,X,High,435.3046983229917,28.393643947673482,903.7226403646379,ISAP
61.42544932898398,X,High,444.979002802493,20.277611862251263,967.5861311993216,ISAP
60.969623507082105,X,High,499.2928110761191,29.46828345198188,988.9781318878121,ISAP
64.72390972158821,X,High,430.50451950754757,26.10032318817117,929.2182888500455,ISAP
60.437636789456434,X,High,488.113864884932,28.44694598535714,902.2683019983486,ISAP
64.30035417977325,X,High,431.6415133063172,23.406158188945795,905.1556277264804,ISAP
68.90128338062753,X,High,458.0057173025781,26.258827311219612,905.708103560942,ISAP
67.75008228676298,X,High,426.4039014694626,25.948037568519563,975.8090375342098,ISAP
69.5090460064568,X,High,445.2045960183792,26.92060311862056,957.0495229810895,ISAP
63.552142904395296,X,High,452.5670499536946,23.07349403624279,977.9662538656609,ISAP
62.306962370207756,X,High,455.76080992846477,28.19238104132095,956.681562251616,ISAP
66.04452930209276,X,High,473.0981806260272,22.065171275509663,998.4053850107454,ISAP
63.124031479141905,X,High,475.528455448496,22.46406166490464,926.6870748133624,ISAP
68.89776843950591,X,High,471.9402356883608,20.26976239137912,974.0904063426269,ISAP
64.90309536876217,X,High,461.18682889106657,20.77875800562566,983.7376684314017,ISAP
63.632646006438115,X,High,402.0232706684179,28.954038686409444,999.4684680108661,ISAP
69.29506937152857,X,High,421.07226949621617,20.149489942724806,994.8448425210745,ISAP
67.5526393675882,X,High,498.4530857924935,25.317603883638505,993.0673059193888,ISAP
65.9841594910548,X,High,412.3312291963702,25.423974162587832,948.7552445153035,ISAP
65.31493684329725,X,High,497.05387603872805,20.362756882276187,952.1223515933144,ISAP
62.41321336543089,X,High,416.58636097882817,25.919782134321906,991.1868621487856,ISAP
61.51167786560265,X,High,497.2762330810661,29.832602809985815,910.0827823676012,ISAP
63.01444316555615,X,High,496.1419610287392,22.98748152417445,929.491646840842,ISAP
64.83046473423663,X,High,448.87420319210446,26.234838558334022,935.5101067793335,ISAP
64.48850522532588,X,High,440.95607929153147,28.27262288176452,927.0451507612635,ISAP
64.65846901660107,X,High,456.1139242954649,23.821757652282695,941.3814622085935,ISAP
66.33445701478563,X,High,437.39630442564925,28.28514533622099,927.3436029145165,ISAP
61.889662493480664,X,High,405.3676628337001,23.772630897348083,902.776485421963,ISAP
62.909559273645804,X,High,401.0538543810559,29.14384336462216,981.4879186523755,ISAP
69.52326686500075,X,High,412.8172149853583,27.4608855349175,985.55605100027,ISAP
60.11093085132359,X,High,445.5692594455493,23.578890431368844,981.4961979172708,ISAP
62.15007366804636,X,High,431.8732117596908,24.180859564780196,998.8052604606432,ISAP
61.81495459527566,X,High,408.6665399090001,25.301089898432224,912.4380951047491,ISAP
60.41473112458016,X,High,401.3240702382893,21.277405542670483,956.9578123901682,ISAP
60.37915239295888,X,High,474.8630049961928,27.996355576059884,931.9043978299209,ISAP
67.48525667370967,X,High,438.7044042979377,29.37659705645241,919.9614623581402,ISAP
66.56925478952101,X,High,438.62606181268296,25.06966302324196,980.601129975602,ISAP
64.75622401070265,X,High,429.2350642029091,23.13049878234197,969.9571591440243,ISAP
63.585948843328794,X,High,426.87032736817133,29.402095214442802,952.1733721897,ISAP
62.081257690419804,X,High,405.06577770768973,22.026865298562686,915.0674624110691,ISAP
63.73591750186957,X,High,492.15123158076943,24.561106448962995,994.157434595601,ISAP
62.157838880250324,X,High,420.642813113189,21.22912676307821,937.4144417513818,ISAP
66.26816190601573,X,High,413.66490626664813,28.379734795366492,921.7803831868627,ISAP
63.09238664488776,X,High,498.56465824225825,25.21509267659629,923.851217754841,ISAP
63.8876470812706,X,High,436.3300619480989,25.057817932732075,992.4345774519902,ISAP
65.932289902112,X,High,456.82015576278206,24.406880897228948,963.9766585164956,ISAP
67.12129692930307,X,High,434.1476521535558,22.73289424156242,991.7308998177733,ISAP
62.01884011967187,X,High,424.2257071766665,20.607275006643604,904.7240414008778,ISAP
65.64329567446408,X,High,400.174635723309,23.664402683415023,983.9478772443333,ISAP
62.70834804777699,X,High,415.9328271629111,21.701770239966315,972.4134018618131,ISAP
63.624044935047515,X,High,444.31638899729245,22.649467339853157,904.4261153565749,ISAP
67.4070772229209,X,High,427.45535930353464,21.236595117384176,938.4562968297037,ISAP
69.1777903623932,X,High,490.72910658528644,26.162769101837018,940.0712211987038,ISAP
62.86823647621053,X,High,468.1079607382129,25.258316027613247,932.8518841223741,ISAP
65.81739526105126,X,High,427.09514909824986,28.773933220793484,976.2938024523929,ISAP
64.25064477993439,X,High,416.5803089844143,21.145752697759836,978.987287913909,ISAP
63.83841859639891,X,High,443.74270999574566,23.99698347244619,945.5342774090511,ISAP
69.54400240257819,X,High,478.5373451351671,23.752187574127955,996.4393768055061,ISAP
67.60401420183209,X,High,407.52109752555555,24.09110983965959,980.513145155217,ISAP
68.07886512494298,X,High,450.2055469350423,21.579332108168114,938.9942703365755,ISAP
66.22081549368116,X,High,413.82394203771935,29.305453346838203,987.0675367508713,ISAP
63.63826178154121,X,High,457.39022701139106,26.706566293672267,954.3918236790826,ISAP
56.95072658475294,X,High,499.06269905587914,26.921185097636545,998.8241849747266,ISAP
59.757100228770966,X,High,422.70784013122204,20.862489338828023,946.9863852869381,ISAP
52.81248847104262,X,High,475.99927202962755,27.662891134575162,995.9991545196597,ISAP
52.751874039152995,X,High,478.467086900524,26.888339232303863,949.3884391346018,ISAP
50.54458460925282,X,High,488.8520536151906,25.5716916571263,922.3289752931908,ISAP
58.57499895629112,X,High,415.2336740731551,22.201059696729047,999.6318895034426,ISAP
52.96141462342577,X,High,430.5434143817978,29.645271059372487,928.198746878823,ISAP
52.69075912847785,X,High,475.19296507255035,22.412179795782766,969.9739848071684,ISAP
59.78476153966487,X,High,449.4260652804182,22.083038115049963,978.2580405838098,ISAP
56.4648162051259,X,High,460.25303825542983,21.506794248321533,997.0724529233623,ISAP
54.16454100192138,X,High,426.67502377536977,28.85256935269543,942.0617628810005,ISAP
53.9656487426931,X,High,487.71080966264844,27.65562474818711,960.684911279324,ISAP
57.64724388477983,X,High,435.8907075716296,27.68631629719754,973.3514977829591,ISAP
59.359274717786846,X,High,494.51614247732743,22.964777128555152,903.8226094968405,ISAP
55.14887151218385,X,High,476.650198060975,24.595609324074452,953.5004173274934,ISAP
59.671312435534,X,High,443.38057651100644,23.477874424657344,930.0301854991964,ISAP
57.13400056037491,X,High,420.2562517654633,29.184056884783253,988.3857327152263,ISAP
50.73199367061193,X,High,434.4270406478974,25.005916515374757,960.3507788472442,ISAP
57.2213966003301,X,High,419.3073602191515,24.505016486125644,961.6039124289543,ISAP
53.71134301914426,X,High,430.8674474656872,20.004713740360913,920.056769465292,ISAP
53.4822849841469,X,High,460.4056761596824,27.11957633566755,944.6832368798324,ISAP
53.676769919888926,X,High,460.15178571789886,20.874633990078753,987.029402618042,ISAP
51.17865486113354,X,High,459.25357595707703,24.52044811641607,915.649818985932,ISAP
51.24913951245402,X,High,445.95345390907033,28.30021942006814,943.7028985338216,ISAP
53.589215943903575,X,High,400.67757898657794,24.690687530789297,969.681078162128,ISAP
55.342557032499556,X,High,481.771888345913,21.114038906518143,966.2073384136448,ISAP
50.005434318479686,X,High,440.402211175574,24.318011197419544,916.2965381250403,ISAP
51.110490997329954,X,High,491.65282652763744,28.662906330406923,911.2254084781748,ISAP
54.74671393003422,X,High,474.19357217743743,25.381503877378954,956.3201452843308,ISAP
51.548579403440954,X,High,429.24404516930605,25.831062452182326,917.7597040525246,ISAP
58.656306599226575,X,High,469.0513523768643,29.09113415695377,934.610294859219,ISAP
50.57776787862317,X,High,440.31954603996803,26.012761626133134,922.6914814959516,ISAP
55.19376143594445,X,High,494.7390669037748,28.958984198930114,945.3342008199243,ISAP
53.98154701975713,X,High,440.3991738847315,21.277047295212295,961.0000103167815,ISAP
50.41683024169201,X,High,493.93044257465624,20.717140241079495,994.9941369282925,ISAP
52.72809473160446,X,High,413.3386305288017,26.540776573615503,989.5005370190406,ISAP
55.5911380542417,X,High,416.1833159098388,26.320285352498896,917.5763334001119,ISAP
54.52743436074234,X,High,433.12983899063926,27.483872724894077,963.5117499124386,ISAP
50.57322157948088,X,High,404.138896517719,29.543828718866266,915.2877138946541,ISAP
59.04745751288474,X,High,474.6823381742702,25.223035535225883,952.6546588859995,ISAP
51.4512793423483,X,High,446.25805732222847,20.179828903111897,973.5558702776227,ISAP
53.99939267453708,X,High,443.15084593006696,24.562897131027444,936.7215231332001,ISAP
57.88807310339656,X,High,487.12280238950655,21.441378935678916,939.4712704851536,ISAP
51.06456836659689,X,High,492.6894149949819,28.42180056853911,956.2150174433409,ISAP
53.91440481062823,X,High,448.5519923952132,22.925520460624025,942.7869261811629,ISAP
52.10863923457306,X,High,458.7088395171163,23.06830458699592,974.6703522180709,ISAP
51.33410892976984,X,High,469.3892857412936,24.577191984416974,965.4730757620362,ISAP
59.8656759157484,X,High,411.8791934532481,26.064636169641137,982.3949625705789,ISAP
57.799208165833925,X,High,450.5832139475957,24.23121092024596,959.2208515373457,ISAP
59.52117269461766,X,High,428.72288550407546,25.691638723700827,906.8512728781035,ISAP
57.068238593270635,X,High,400.1210810496394,21.177840673738704,964.6071392155029,ISAP
51.705248142126926,X,High,490.01955586122506,26.029418695838594,987.8889893757291,ISAP
52.38249247833848,X,High,448.304049554049,24.175877247901596,981.3475996300153,ISAP
50.28138445962335,X,High,400.96833057333157,29.656873761736204,996.0360265055548,ISAP
53.98804264808166,X,High,442.6502263451273,28.848305085988393,940.164851667137,ISAP
51.58279373913444,X,High,446.08881504686167,23.400169508685686,903.2392974327851,ISAP
59.50594555578756,X,High,416.19433861923534,27.472370772149777,952.4002194039853,ISAP
58.45339597691592,X,High,461.9889649766924,26.645205605604314,951.4046538929949,ISAP
55.610604956617934,X,High,406.1106831532136,25.743221221798162,931.8688220256552,ISAP
55.82314837805285,X,High,478.40846472474175,28.078973102356976,945.0320723555997,ISAP
59.4479418141235,X,High,423.32216835116526,29.197988238313716,966.6681351301128,ISAP
58.30870792745041,X,High,449.60429928293524,23.863086252854202,941.8799631933747,ISAP
53.54705903253647,X,High,405.8210543877832,27.133664211374512,934.5069396700384,ISAP
58.40868851224845,X,High,404.24648925198244,22.45616137638187,910.6693467463995,ISAP
57.83832863253617,X,High,455.29814293540136,22.797008322086825,936.2842445442022,ISAP
59.733161404080874,X,High,499.87211592381965,24.109500026299216,989.1720390553216,ISAP
57.41099197371042,X,High,454.38025223602983,23.953995307311825,998.8711020721454,ISAP
53.35428392917703,X,High,472.5751586851522,21.92783085562709,916.3871238955602,ISAP
58.09393114220604,X,High,429.24434753046467,25.151859884603283,940.9717556864379,ISAP
52.81496314454997,X,High,492.01689712935615,25.03375913989729,955.2712932845998,ISAP
58.07622045607961,X,High,414.95628043364167,28.66198481073302,903.6030553634532,ISAP
59.490211905529215,X,High,473.40197916671343,20.767759873351576,944.6830378937519,ISAP
58.53308066669122,X,High,467.28211141883247,28.809515867936717,913.3349601675269,ISAP
56.54532244322824,X,High,417.8154782770074,20.59126290910023,949.0325921300565,ISAP
50.617279290053574,X,High,468.3519899050215,28.31337454840893,911.0272810640636,ISAP
55.910023505850425,X,High,480.639934634646,29.259704513315945,945.6005542278126,ISAP
53.556146682717234,X,High,475.3996974020268,22.028244740049733,903.9512465435995,ISAP
50.84647999626404,X,High,407.6350278135982,23.81603077839858,942.7861085452794,ISAP
51.66002438230355,X,High,467.37179147872223,27.71878499439301,934.6166342697456,ISAP
56.90768041928379,X,High,473.77139801010145,29.46830361884985,979.5035940619096,ISAP
54.54398252030328,X,High,434.96722190872237,25.877503080815075,972.8024346469758,ISAP
56.7402994962947,X,High,406.87863031413593,26.915167164821543,973.24778530883,ISAP
55.95672204374836,X,High,417.4797205132156,23.536902855355926,959.0770675047451,ISAP
53.75641833168537,X,High,465.71003784344884,27.46594926181768,921.3852790757317,ISAP
59.228101564283236,X,High,471.56485031651164,22.626195328876094,916.6442742238895,ISAP
50.48067900485786,X,High,476.9057466673338,28.997875270126944,995.1949466046032,ISAP
50.25799985485528,X,High,446.50452245717184,29.384023181333863,943.1942529152005,ISAP
51.67102118333314,X,High,460.84883527738776,25.970816407855335,935.9830456533449,ISAP
59.5692647526508,X,High,445.96635161671253,21.455622131478034,994.2086225735324,ISAP
53.935982147194196,X,High,473.23773165131485,22.885989675006098,933.2174467681897,ISAP
53.03114141710429,X,High,498.7642069129376,20.274747629019398,929.376090134889,ISAP
54.80188460291621,X,High,425.04513856790567,26.60054171857587,965.7419964117183,ISAP
56.3197398858846,X,High,408.9954432733558,23.57981938709131,969.676874833822,ISAP
55.160367651378614,X,High,449.3748994364209,23.862198122705784,967.8509480986695,ISAP
52.12142459314231,X,High,434.66726729541114,29.572855381405947,902.7546619965273,ISAP
55.18388418763051,X,High,497.9669650986813,24.224735947978697,993.7782385181719,ISAP
53.809664607173026,X,High,435.6385632038858,21.838194670771227,990.504527034408,ISAP
55.8123924347544,X,High,405.6683694024348,24.549593297455555,936.4074013670568,ISAP
58.167648304937785,X,High,469.5483669200137,22.446962260922646,916.1049428890877,ISAP
54.17659913680327,X,High,493.58550136166303,20.919764068956788,989.4774726736155,ISAP
44.00759942083815,X,High,431.3081492731212,22.271657274791618,929.4145553439148,ISAP
42.90062180202156,X,High,482.0173160644538,24.447306279511057,980.5035879047786,ISAP
40.9814839200144,X,High,460.98549726522555,22.324329489932712,934.2841416780799,ISAP
47.604322334607076,X,High,437.44891564337433,22.311277333902563,927.657553759297,ISAP
45.60074906396301,X,High,476.7823182504308,23.775642083160747,905.9518636640864,ISAP
49.1724935033374,X,High,442.0955293965896,20.444256092855362,952.3729118654435,ISAP
47.83229571595373,X,High,493.14450631815794,27.09515044597864,926.2215510920751,ISAP
42.853759325002116,X,High,482.8590853262969,25.310377946932796,995.8642140385468,ISAP
45.23291060497535,X,High,430.5135961510734,23.716027308379772,903.0507775913961,ISAP
40.19953130193026,X,High,413.1970292008106,23.28813962669105,997.8381150823426,ISAP
44.448761182237845,X,High,463.906083282596,20.738822679009875,995.2027329342724,ISAP
46.819641042469684,X,High,453.89831242592624,26.70873803992412,987.4747670995539,ISAP
49.38724377188522,X,High,489.17742147570044,26.93097621230835,972.8561430142192,ISAP
41.535726671177386,X,High,425.26950374074704,22.125872588215937,925.3991363108569,ISAP
48.35713039097121,X,High,405.39675535994775,23.916189526512,995.7604197313068,ISAP
47.239368763673205,X,High,401.1978728233723,23.687574415647795,992.8940142420814,ISAP
